,Publication_ID,Drainage Basin,Location_ID,Hist_ref_code,Method_ID,Future Time Range_start,Future Time Range_end,Hist_code,MedDlyFlo,MedDlyFlo_un,AnnSflo,AnnSflo_un,MedAnnSflo,MedAnnSflo_un,MeanFlo,MeanFlo_un,MedIMSOvMeanFlo,MedIMSOvMeanFlo_un,MedOvMeanFlo,MedOvMeanFlo_un,WaterYield,WaterYieldunit,Runoff,Runoff_un,AnnRunVol,AnnRunVol_un,MedRunoff,MedRunoff_un,MeanDlyDisch,MeanDlyDisch_un,SWE,SWE_un,Evap,Evap_un,ET,ET_un,AET,AET_un,DpAqRech,DpAqRech_un,Infilt,Infilt_un,Rech,Rech_un,Perc,Perc_un,SoilWat,SoilWat_un,MaxFlo,MaxFlo_un,HighFlo,HighFlo_un,PkDlyRunoff,PkDlyRunoff_un,AnnPkRunoff,AnnPkRunoff_un,MeanAnnMaxFlo,MeanAnnMaxFlo_un,PkFlo,PkFlo_un,MeanAnnFldPk,MeanAnnFldPk_un,Qhigh,Qhigh_un,Ann1dayMaxFlo,Ann1dayMaxFlo_un,PkSflo,PkSflo_un,HighFlow,HighFlow_un,Flood_flow,Flood_flow_un,Qp_mean,Qpmean_un,MinFlo,MinFlo_un,LowFlo,LowFlo_un,LF,LF_un,Ann1dayMinFlo,Ann1dayMinFlo_un,DateMaxFlo,DateMaxFlo_un,DatePkRunoff,DatePkRunoff_un,DateAnnMxFldPk,DateAnnMxFldPk_un,DatePkDisch,DatePkDisch_un,DayAnn1dayMaxFlo,DayAnn1dayMaxFlo_un,DatePkSflo,DatePkSflo_un,DateSprFld,DateSprFld_un,dp_mean,dpmean_un,DateMinFlo,DateMinFlo_un,DayAnn1dayMinFlo,DayAnn1dayMinFlo_un
"Gelfan et al., 2017",214,Arctic,21401,21401,214.004,2006,2035,NA,,,,,,,,,,,,,,,8.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.005,2006,2035,NA,,,,,,,,,,,,,,,5.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.006,2036,2065,NA,,,,,,,,,,,,,,,15.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.007,2036,2065,NA,,,,,,,,,,,,,,,8.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.008,2036,2065,NA,,,,,,,,,,,,,,,2.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.009,2036,2065,NA,,,,,,,,,,,,,,,16.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.01,2036,2065,NA,,,,,,,,,,,,,,,9.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.011,2070,2099,NA,,,,,,,,,,,,,,,4.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.012,2070,2099,NA,,,,,,,,,,,,,,,11.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.013,2070,2099,NA,,,,,,,,,,,,,,,2.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.014,2070,2099,NA,,,,,,,,,,,,,,,16.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.015,2070,2099,NA,,,,,,,,,,,,,,,3.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.016,2006,2035,NA,,,,,,,,,,,,,,,3.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.017,2006,2035,NA,,,,,,,,,,,,,,,7.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.018,2006,2035,NA,,,,,,,,,,,,,,,0.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.019,2006,2035,NA,,,,,,,,,,,,,,,8.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.02,2006,2035,NA,,,,,,,,,,,,,,,7.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.021,2036,2065,NA,,,,,,,,,,,,,,,7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.022,2036,2065,NA,,,,,,,,,,,,,,,8.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.023,2036,2065,NA,,,,,,,,,,,,,,,-0.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.024,2036,2065,NA,,,,,,,,,,,,,,,13.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.025,2036,2065,NA,,,,,,,,,,,,,,,5.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.026,2070,2099,NA,,,,,,,,,,,,,,,10.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.027,2070,2099,NA,,,,,,,,,,,,,,,9.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.028,2070,2099,NA,,,,,,,,,,,,,,,-3.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.029,2070,2099,NA,,,,,,,,,,,,,,,23.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.03,2070,2099,NA,,,,,,,,,,,,,,,9.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.031,2006,2035,NA,,,,,,,,,,,,,,,2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.032,2006,2035,NA,,,,,,,,,,,,,,,8.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.033,2006,2035,NA,,,,,,,,,,,,,,,0.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.034,2006,2035,NA,,,,,,,,,,,,,,,9.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.035,2006,2035,NA,,,,,,,,,,,,,,,4.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.036,2036,2065,NA,,,,,,,,,,,,,,,5.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.037,2036,2065,NA,,,,,,,,,,,,,,,6.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.038,2036,2065,NA,,,,,,,,,,,,,,,-0.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.039,2036,2065,NA,,,,,,,,,,,,,,,18.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.04,2036,2065,NA,,,,,,,,,,,,,,,7.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.041,2070,2099,NA,,,,,,,,,,,,,,,5.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.042,2070,2099,NA,,,,,,,,,,,,,,,9.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.043,2070,2099,NA,,,,,,,,,,,,,,,-4.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.044,2070,2099,NA,,,,,,,,,,,,,,,22.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.045,2070,2099,NA,,,,,,,,,,,,,,,4.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.046,2006,2035,NA,,,,,,,,,,,,,,,4.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.047,2006,2035,NA,,,,,,,,,,,,,,,4.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.048,2006,2035,NA,,,,,,,,,,,,,,,1.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.049,2006,2035,NA,,,,,,,,,,,,,,,7.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.05,2006,2035,NA,,,,,,,,,,,,,,,5.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.051,2036,2065,NA,,,,,,,,,,,,,,,8.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.052,2036,2065,NA,,,,,,,,,,,,,,,6.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.053,2036,2065,NA,,,,,,,,,,,,,,,-0.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.054,2036,2065,NA,,,,,,,,,,,,,,,22.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.055,2036,2065,NA,,,,,,,,,,,,,,,6.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.056,2070,2099,NA,,,,,,,,,,,,,,,7.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.057,2070,2099,NA,,,,,,,,,,,,,,,8.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.058,2070,2099,NA,,,,,,,,,,,,,,,-6.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.059,2070,2099,NA,,,,,,,,,,,,,,,35.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.06,2070,2099,NA,,,,,,,,,,,,,,,13.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.061,2006,2035,NA,,,,,,,,,,,,,,,13.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.062,2006,2035,NA,,,,,,,,,,,,,,,10.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.063,2006,2035,NA,,,,,,,,,,,,,,,-0.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.064,2006,2035,NA,,,,,,,,,,,,,,,8.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.065,2006,2035,NA,,,,,,,,,,,,,,,6.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.066,2036,2065,NA,,,,,,,,,,,,,,,20,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.067,2036,2065,NA,,,,,,,,,,,,,,,12,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.068,2036,2065,NA,,,,,,,,,,,,,,,4.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.069,2036,2065,NA,,,,,,,,,,,,,,,21.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.07,2036,2065,NA,,,,,,,,,,,,,,,12.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.071,2070,2099,NA,,,,,,,,,,,,,,,6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.072,2070,2099,NA,,,,,,,,,,,,,,,18.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.073,2070,2099,NA,,,,,,,,,,,,,,,4.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.074,2070,2099,NA,,,,,,,,,,,,,,,19.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.075,2070,2099,NA,,,,,,,,,,,,,,,-1.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.076,2006,2035,NA,,,,,,,,,,,,,,,6.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.077,2006,2035,NA,,,,,,,,,,,,,,,9.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.078,2006,2035,NA,,,,,,,,,,,,,,,0.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.079,2006,2035,NA,,,,,,,,,,,,,,,8.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.08,2006,2035,NA,,,,,,,,,,,,,,,10.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.081,2036,2065,NA,,,,,,,,,,,,,,,9.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.082,2036,2065,NA,,,,,,,,,,,,,,,12.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.083,2036,2065,NA,,,,,,,,,,,,,,,1.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.084,2036,2065,NA,,,,,,,,,,,,,,,14.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.085,2036,2065,NA,,,,,,,,,,,,,,,2.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.086,2070,2099,NA,,,,,,,,,,,,,,,16.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.087,2070,2099,NA,,,,,,,,,,,,,,,13.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.088,2070,2099,NA,,,,,,,,,,,,,,,-3.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.089,2070,2099,NA,,,,,,,,,,,,,,,31.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.09,2070,2099,NA,,,,,,,,,,,,,,,9.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.091,2006,2035,NA,,,,,,,,,,,,,,,4.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.092,2006,2035,NA,,,,,,,,,,,,,,,12.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.093,2006,2035,NA,,,,,,,,,,,,,,,-0.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.094,2006,2035,NA,,,,,,,,,,,,,,,8.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.095,2006,2035,NA,,,,,,,,,,,,,,,5.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.096,2036,2065,NA,,,,,,,,,,,,,,,12.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.097,2036,2065,NA,,,,,,,,,,,,,,,7.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gelfan et al., 2017",214,Arctic,21401,21401,214.098,2036,2065,NA,,,,,,,,,,,,,,,-3.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
